Profile_Id,Profile_Name,Profile_Link,Designation
1725,Sahar Rahbar,https://pureportal.coventry.ac.uk/en/persons/sahar-rahbar/publications/,False
1726,Mushidur Rahman,https://pureportal.coventry.ac.uk/en/persons/mushidur-rahman/publications/,False
1727,Was Rahman,https://pureportal.coventry.ac.uk/en/persons/was-rahman/publications/,False
1728,Hafiz Rahmani Rahmani,https://pureportal.coventry.ac.uk/en/persons/hafiz-rahmani-rahmani/publications/,Lecturer in Accounting
1729,Rishav Raj,https://pureportal.coventry.ac.uk/en/persons/rishav-raj/publications/,False
1730,Felix Udhayaraj Rajamanickam,https://pureportal.coventry.ac.uk/en/persons/felix-udhayaraj-rajamanickam/publications/,False
1731,Brinder Rajpal,https://pureportal.coventry.ac.uk/en/persons/brinder-rajpal/publications/,False
1732,Daizy Rajput,https://pureportal.coventry.ac.uk/en/persons/daizy-rajput/publications/,False
1733,Stuart Raleigh,https://pureportal.coventry.ac.uk/en/persons/stuart-raleigh/publications/,Associate Professor Research
1734,Evgenia Ralli,https://pureportal.coventry.ac.uk/en/persons/evgenia-ralli/publications/,Lecturer in Law
1735,Karthik Ramachandran,https://pureportal.coventry.ac.uk/en/persons/karthik-ramachandran/publications/,Lecturer in Engineering Design
1736,Senthilnathan Ramakrishnan,https://pureportal.coventry.ac.uk/en/persons/senthilnathan-ramakrishnan/publications/,Assistant Professor Academic
1737,Julio Ramirez Negrete,https://pureportal.coventry.ac.uk/en/persons/julio-ramirez-negrete/publications/,Lecturer in Aviation Management
1738,Amanda R A Adegboye,https://pureportal.coventry.ac.uk/en/persons/amanda-r-a-adegboye/publications/,Associate Director of Research and Engagement
1739,David Ramscar,https://pureportal.coventry.ac.uk/en/persons/david-ramscar/publications/,FBL External Associate
1740,Tharindu Ranawakachchi Kankanamge,https://pureportal.coventry.ac.uk/en/persons/tharindu-ranawakachchi-kankanamge/publications/,False
1741,Jennie Randall,https://pureportal.coventry.ac.uk/en/persons/jennie-randall/publications/,Assistant Professor (Academic)
1742,Elliot Randle,https://pureportal.coventry.ac.uk/en/persons/elliot-randle/publications/,FBL Assistant- Coventry Law Centre Student Clinics
1743,Daniel Range,https://pureportal.coventry.ac.uk/en/persons/daniel-range/publications/,Assistant Professor (Research)
1744,Becky Ransley,https://pureportal.coventry.ac.uk/en/persons/becky-ransley/publications/,Project Supervisor
1745,Shahryar Rashidi,https://pureportal.coventry.ac.uk/en/persons/shahryar-rashidi/publications/,False
1746,Ariwan Mohammed Rasool,https://pureportal.coventry.ac.uk/en/persons/ariwan-mohammed-rasool/publications/,Project Supervisor
1747,Jenny Ratcliffe,https://pureportal.coventry.ac.uk/en/persons/jenny-ratcliffe/publications/,False
1748,Steve Raven,https://pureportal.coventry.ac.uk/en/persons/steve-raven/publications/,Research Assistant
1749,Daniel Ray,https://pureportal.coventry.ac.uk/en/persons/daniel-ray/publications/,False
1750,Jodie Raybould,https://pureportal.coventry.ac.uk/en/persons/jodie-raybould/publications/,Assistant Lecturer in Psychology
1751,Quintin George Rayer,https://pureportal.coventry.ac.uk/en/persons/quintin-george-rayer/publications/,False
1752,Francis Rayns,https://pureportal.coventry.ac.uk/en/persons/francis-rayns/publications/,Assistant Professor Research
1753,Omid Razmkhah,https://pureportal.coventry.ac.uk/en/persons/omid-razmkhah/publications/,Assistant Professor Academic
1754,Matt Read,https://pureportal.coventry.ac.uk/en/persons/matt-read/publications/,Lecturer in Journalism
1755,Joshua Rees,https://pureportal.coventry.ac.uk/en/persons/joshua-rees/publications/,False
1756,Tracey Reeves,https://pureportal.coventry.ac.uk/en/persons/tracey-reeves/publications/,Assistant Professor Academic
1757,Tracey Rehling,https://pureportal.coventry.ac.uk/en/persons/tracey-rehling/publications/,Assistant Professor Academic
1758,Harriet Mary Cho Yee Rehmert,https://pureportal.coventry.ac.uk/en/persons/harriet-rehmert/publications/,False
1759,Darren Reid,https://pureportal.coventry.ac.uk/en/persons/darren-reid/publications/,Assistant Professor Academic
1760,Anne Reiman,https://pureportal.coventry.ac.uk/en/persons/anne-reiman/publications/,Assistant Professor Academic
1761,"Derek Renshaw, Academic Director",https://pureportal.coventry.ac.uk/en/persons/derek-renshaw/publications/,Centre Director
1762,Thomas James Douglas Renwick,https://pureportal.coventry.ac.uk/en/persons/thomas-james-douglas-renwick/publications/,False
1763,Christopher Reynolds,https://pureportal.coventry.ac.uk/en/persons/christopher-reynolds/publications/,Professor -Therapeutics and Disease Prevention / Theme Lead
1764,Peter Reynolds,https://pureportal.coventry.ac.uk/en/persons/peter-reynolds/publications/,VCO Governor
1765,Charis Rice,https://pureportal.coventry.ac.uk/en/persons/charis-rice/publications/,Assistant Professor Research
1766,Alan Richards,https://pureportal.coventry.ac.uk/en/persons/his-lordship-richards/publications/,Associate Head of School - Recruitment and Marketing
1767,Bryn Geoffrey Roddick Richards,https://pureportal.coventry.ac.uk/en/persons/bryn-geoffrey-roddick-richards/publications/,False
1768,Beth Richards-Bray,https://pureportal.coventry.ac.uk/en/persons/beth-richards-bray/publications/,Assistant Professor Academic
1769,Wendyann Richardson,https://pureportal.coventry.ac.uk/en/persons/wendyann-richardson/publications/,Lecturer in Business Management
1770,Alison Rigg,https://pureportal.coventry.ac.uk/en/persons/alison-rigg/publications/,False
1771,Ajay Rijal,https://pureportal.coventry.ac.uk/en/persons/ajay-rijal/publications/,False
1772,Daniel Thomas Rink,https://pureportal.coventry.ac.uk/en/persons/daniel-thomas-rink/publications/,False
1773,Victoria Rios Castano,https://pureportal.coventry.ac.uk/en/persons/victoria-rios-castano/publications/,Lecturer in Spanish
1774,Carolina Rito,https://pureportal.coventry.ac.uk/en/persons/carolina-rito/publications/,Professor of Creative Practice Research
1775,Lubna Rizvi,https://pureportal.coventry.ac.uk/en/persons/lubna-rizvi/publications/,Assistant Lecturer in Business Processes and Operations Management
1776,Giorgia Rizzioli,https://pureportal.coventry.ac.uk/en/persons/giorgia-rizzioli/publications/,False
1777,Alexander Roberts,https://pureportal.coventry.ac.uk/en/persons/alexander-roberts/publications/,Professor in Energy Storage
1778,Annabel Roberts,https://pureportal.coventry.ac.uk/en/persons/annabel-roberts/publications/,Academic Marking Assistant
1779,Dave Roberts,https://pureportal.coventry.ac.uk/en/persons/dave-roberts/publications/,Associate Head of School - Recruitment and Marketing
1780,Clarissa Jane Robertson,https://pureportal.coventry.ac.uk/en/persons/clarissa-jane-robertson/publications/,False
1781,Julian Robinson,https://pureportal.coventry.ac.uk/en/persons/julian-robinson-2/publications/,Assistant Professor Academic
1782,Helen Roby,https://pureportal.coventry.ac.uk/en/persons/helen-roby/publications/,Assistant Professor Research
1783,Laura Roden,https://pureportal.coventry.ac.uk/en/persons/laura-roden/publications/,Associate Professor Research
1784,Geni Rodrigues,https://pureportal.coventry.ac.uk/en/persons/geni-rodrigues/publications/,Lecturer Nursing Associates
1785,Diana Rodriguez Cala,https://pureportal.coventry.ac.uk/en/persons/diana-rodriguez-cala/publications/,False
1786,Philip Roe,https://pureportal.coventry.ac.uk/en/persons/philip-roe/publications/,Project Supervisor
1787,Sarah Roe,https://pureportal.coventry.ac.uk/en/persons/sarah-roe/publications/,Associate Head of School - Recruitment and Marketing
1788,Annette Roebuck,https://pureportal.coventry.ac.uk/en/persons/annette-roebuck/publications/,Assistant Professor Academic
1789,Felix Roesch,https://pureportal.coventry.ac.uk/en/persons/felix-roesch/publications/,Assistant Professor (Academic)
1790,Louise Rogers,https://pureportal.coventry.ac.uk/en/persons/louise-rogers/publications/,Assistant Professor Academic
1791,Mandy Rogerson,https://pureportal.coventry.ac.uk/en/persons/mandy-rogerson/publications/,False
1792,Dede Rohaniawati,https://pureportal.coventry.ac.uk/en/persons/dede-rohaniawati/publications/,False
1793,Nikitha Rohith,https://pureportal.coventry.ac.uk/en/persons/nikitha-rohith/publications/,Lecturer in Economics
1794,Jess Rollason,https://pureportal.coventry.ac.uk/en/persons/jess-rollason/publications/,"Assistant Professor Academic, Associate Head of School - Recruitment and Marketing"
1795,Jose Romera Garcia,https://pureportal.coventry.ac.uk/en/persons/jose-romera-garcia/publications/,"Lecturer in Architecture - Contemporary Design, Construction and Detailing"
1796,Sheila Ronoh,https://pureportal.coventry.ac.uk/en/persons/sheila-ronoh/publications/,False
1797,Karen Roscoe,https://pureportal.coventry.ac.uk/en/persons/karen-roscoe/publications/,Assistant Professor (Academic)
1798,Di Roskilly,https://pureportal.coventry.ac.uk/en/persons/di-roskilly/publications/,FBL Lecturer
1799,Christine Rospopa,https://pureportal.coventry.ac.uk/en/persons/christine-rospopa/publications/,Assistant Professor Academic
1800,Chris Ross,https://pureportal.coventry.ac.uk/en/persons/chris-ross/publications/,Lecturer
1801,Claire Rossi,https://pureportal.coventry.ac.uk/en/persons/claire-rossi-2/publications/,Assistant Lecturer in Psychology
1802,Kevin Rossin,https://pureportal.coventry.ac.uk/en/persons/kevin-rossin/publications/,Technician/Skills Instructor - Screen
1803,Danijela Rostohar,https://pureportal.coventry.ac.uk/en/persons/danijela-rostohar/publications/,Assistant Professor (Research)
1804,Patricia Routh,https://pureportal.coventry.ac.uk/en/persons/patricia-routh/publications/,Assistant Professor Academic
1805,Jim Rowley,https://pureportal.coventry.ac.uk/en/persons/jim-rowley/publications/,Assistant Professor Academic
1806,Nikita Rowley,https://pureportal.coventry.ac.uk/en/persons/nikita-rowley/publications/,Lecturer in Psychology
1807,Donna Royle,https://pureportal.coventry.ac.uk/en/persons/donna-royle/publications/,Lecturer Nursing Associate
1808,Susan Royse,https://pureportal.coventry.ac.uk/en/persons/susan-royse/publications/,Assistant Professor (Academic)
1809,Haijun Ruan,https://pureportal.coventry.ac.uk/en/persons/haijun-ruan/publications/,Assistant Professor (Research)
1810,Matteo Rubinato,https://pureportal.coventry.ac.uk/en/persons/matteo-rubinato/publications/,Assistant Professor (Research)
1811,Anita Ruddle,https://pureportal.coventry.ac.uk/en/persons/anita-santo/publications/,Assistant Professor (Academic)
1812,Sergio Ruiz Cayuela,https://pureportal.coventry.ac.uk/en/persons/sergio-ruiz-cayuela/publications/,False
1813,Roxana Maria Rujan,https://pureportal.coventry.ac.uk/en/persons/roxana-maria-rujan/publications/,False
1814,Paul Ruscanu,https://pureportal.coventry.ac.uk/en/persons/paul-cosmin-ruscani/publications/,False
1815,Sophie Russell,https://pureportal.coventry.ac.uk/en/persons/sophie-russell/publications/,False
1816,Andi Musafir Rusyaidi,https://pureportal.coventry.ac.uk/en/persons/andi-musafir-rusyaidi/publications/,False
1817,Linda Ryan,https://pureportal.coventry.ac.uk/en/persons/linda-ryan/publications/,VCO External Co-opted Governor
1818,Monika Rybacka-Brooke,https://pureportal.coventry.ac.uk/en/persons/monika-rybacka-brooke/publications/,Assistant Professor Academic
1819,Adam Ryder,https://pureportal.coventry.ac.uk/en/persons/adam-ryder/publications/,Assistant professor (Academic)
1820,Rebecca Ryder-Caddy,https://pureportal.coventry.ac.uk/en/persons/rebecca-ryder-caddy-4/publications/,Assistant Professor Academic
1821,Heidi Saarinen,https://pureportal.coventry.ac.uk/en/persons/heidi-saarinen/publications/,Assistant Professor Academic
1822,Davood Sabaei,https://pureportal.coventry.ac.uk/en/persons/davood-sabaei/publications/,"Project Supervisor (2), Project Supervisor"
1823,Giedre Sabaliauskaite,https://pureportal.coventry.ac.uk/en/persons/giedre-sabaliauskaite/publications/,False
1824,Luca Sabia,https://pureportal.coventry.ac.uk/en/persons/luca-sabia/publications/,Lecturer in Enterprise and Entrepreneurship
1825,Amirhossein Sadeghian,https://pureportal.coventry.ac.uk/en/persons/amirhossein-sadeghian/publications/,False
1826,AmirHosein Sadeghimanesh Sadeghi Manesh,https://pureportal.coventry.ac.uk/en/persons/amirhosein-sadeghimanesh-sadeghi-manesh/publications/,Research Fellow (DEWCAD Project)
1827,Yashar Sadigh,https://pureportal.coventry.ac.uk/en/persons/yashar-sadigh/publications/,Assistant Lecturer in Applied Biosciences
1828,Ania Sadkowska,https://pureportal.coventry.ac.uk/en/persons/ania-sadkowska/publications/,Assistant Professor Academic
1829,Graham Sadler,https://pureportal.coventry.ac.uk/en/persons/graham-sadler/publications/,Curriculum Lead Associate Professor - Academic
1830,Hassan Sadozai,https://pureportal.coventry.ac.uk/en/persons/hassan-sadozai/publications/,False
1831,Razieh Sadraei,https://pureportal.coventry.ac.uk/en/persons/razieh-sadraei/publications/,Assistant Lecturer in Business Strategy
1832,Hossein Sadri,https://pureportal.coventry.ac.uk/en/persons/hos-adri-sadri/publications/,Assistant Professor (Academic)
1833,Aram Saeed,https://pureportal.coventry.ac.uk/en/persons/aram-saeed/publications/,Lecturer in Computer Science
1834,Umer Saeed,https://pureportal.coventry.ac.uk/en/persons/umer-saeed/publications/,False
1835,Ali Saeibehrouzi,https://pureportal.coventry.ac.uk/en/persons/ali-saeibehrouzi/publications/,False
1836,Neshat Safari,https://pureportal.coventry.ac.uk/en/persons/neshat-safari/publications/,Lecturer in Law
1837,Rhitankar Saha Roy,https://pureportal.coventry.ac.uk/en/persons/rhitankar-saha-roy/publications/,False
1838,Ali Jawad Sahib Sahib,https://pureportal.coventry.ac.uk/en/persons/ali-jawad-sahib-sahib/publications/,False
1839,Kubilay Sahin,https://pureportal.coventry.ac.uk/en/persons/kubilay-sahin/publications/,False
1840,Messaoud Saidani,https://pureportal.coventry.ac.uk/en/persons/messaoud-saidani/publications/,False
1841,Seyed Mohamad Javad Sajjadi Shourije,https://pureportal.coventry.ac.uk/en/persons/seyed-mohamad-javad-sajjadi-shourije/publications/,False
1842,Nicholas Sale,https://pureportal.coventry.ac.uk/en/persons/nicholas-sale/publications/,VCO Governor
1843,Anwar Salim,https://pureportal.coventry.ac.uk/en/persons/anwar-salim/publications/,Senior Technical Assistant - Biosciences
1844,Nahid Salimi,https://pureportal.coventry.ac.uk/en/persons/nahid-salimi/publications/,"2Project Supervisor, Project Supervisor"
1845,Paul Salisbury,https://pureportal.coventry.ac.uk/en/persons/paul-salisbury/publications/,Associate Head of School - Quality and Accreditation
1846,Poppy Sall,https://pureportal.coventry.ac.uk/en/persons/poppy-sall/publications/,False
1847,Naveed Salman,https://pureportal.coventry.ac.uk/en/persons/naveed-salman/publications/,Lecturer in Electrical and Electronics Engineering
1848,Chris Salt,https://pureportal.coventry.ac.uk/en/persons/chris-salt/publications/,Lecturer Paramedic
1849,Tej Samani,https://pureportal.coventry.ac.uk/en/persons/tej-samani/publications/,False
1850,Dana Sammut,https://pureportal.coventry.ac.uk/en/persons/dana-sammut/publications/,"Academic Marking Assistant, Project Supervisor"
1851,Juliana Frances Samson,https://pureportal.coventry.ac.uk/en/persons/juliana-frances-samson/publications/,False
1852,Callum Samuels,https://pureportal.coventry.ac.uk/en/persons/callum-samuels/publications/,False
1853,George Samways,https://pureportal.coventry.ac.uk/en/persons/george-samways/publications/,Assistant Lecturer in Mathematics and Statistics
1854,Luis Alfredo Sanchez Andalco,https://pureportal.coventry.ac.uk/en/persons/luis-alfredo-sanchez-andalco/publications/,Lecturer in Statistics Support
1855,Hardip Sandhu,https://pureportal.coventry.ac.uk/en/persons/hardip-sandhu/publications/,Assistant Professor Research
1856,Jotie Sandhu,https://pureportal.coventry.ac.uk/en/persons/jotie-sandhu/publications/,SUCE Colleague
1857,Kindy Sandhu,https://pureportal.coventry.ac.uk/en/persons/kindy-sandhu/publications/,Research Fellow
1858,Andrei Sandu,https://pureportal.coventry.ac.uk/en/persons/andrei-sandu/publications/,False
1859,Elly Sanga,https://pureportal.coventry.ac.uk/en/persons/elly-sanga/publications/,False
1860,Yassine Sangare,https://pureportal.coventry.ac.uk/en/persons/yassine-sangare/publications/,False
1861,Stuart Sanger,https://pureportal.coventry.ac.uk/en/persons/stuart-sanger/publications/,FBL Co-Deliverer on the DHEP
1862,Daniel Santamaria,https://pureportal.coventry.ac.uk/en/persons/daniel-santamaria/publications/,Associate Professor (Research)
1863,Sara Sardari,https://pureportal.coventry.ac.uk/en/persons/sara-sardari/publications/,False
1864,Sri Padma Sari,https://pureportal.coventry.ac.uk/en/persons/sri-padma-sari/publications/,False
1865,Riddhi Sarkar,https://pureportal.coventry.ac.uk/en/persons/riddhi-sarkar-2/publications/,False
1866,Samer Sarsam,https://pureportal.coventry.ac.uk/en/persons/samer-sarsam/publications/,Assistant Professor (Academic)
1867,Danial Sarwar,https://pureportal.coventry.ac.uk/en/persons/danial-sarwar/publications/,False
1868,Shahzad Sarwar,https://pureportal.coventry.ac.uk/en/persons/shahzad-sarwar/publications/,Research Fellow
1869,Saud Sattar,https://pureportal.coventry.ac.uk/en/persons/saud-sattar/publications/,False
1870,Lopamudra Saxena,https://pureportal.coventry.ac.uk/en/persons/lopamudra-saxena/publications/,Assistant Professor (Research)
1871,Rafaela Scandolara Goncalves,https://pureportal.coventry.ac.uk/en/persons/rafaela-scandolara-goncalves/publications/,Senior Technician
1872,Pat Scattergood,https://pureportal.coventry.ac.uk/en/persons/pat-scattergood/publications/,Academic Marking Assistant
1873,Ulrich Schmutz,https://pureportal.coventry.ac.uk/en/persons/ulrich-schmutz/publications/,Professor for Organic Horticulture and Ecological Economics
1874,Kayden Schumacher,https://pureportal.coventry.ac.uk/en/persons/kayden-schumacher/publications/,False
1875,Ryan Scoats,https://pureportal.coventry.ac.uk/en/persons/ryan-scoats/publications/,Lecturer in Sociology
1876,Michelle Scott,https://pureportal.coventry.ac.uk/en/persons/michelle-scott/publications/,Academic Marking Assistant
1877,Steve Scott,https://pureportal.coventry.ac.uk/en/persons/steve-scott/publications/,Assistant Professor Academic
1878,Hayley Scutts,https://pureportal.coventry.ac.uk/en/persons/hayley-scutts/publications/,Assistant Lecturer Nursing Associates
1879,Paul Sealey,https://pureportal.coventry.ac.uk/en/persons/paul-sealey/publications/,Assistant Professor Academic
1880,Heather Sears,https://pureportal.coventry.ac.uk/en/persons/heather-sears/publications/,Head of Researcher Capability and Development
1881,David Secher,https://pureportal.coventry.ac.uk/en/persons/david-secher/publications/,VCO Co-opted Member
1882,Antonia Ellen Elizabeth Sedgwick,https://pureportal.coventry.ac.uk/en/persons/antonia-ellen-elizabeth-sedgwick/publications/,False
1883,Avidesh Seenath,https://pureportal.coventry.ac.uk/en/persons/avidesh-seenath/publications/,Lecturer in Physical Geography
1884,Anne Segalini,https://pureportal.coventry.ac.uk/en/persons/anne-segalini/publications/,Academic Marking Assistant
1885,Maninder Sehmi,https://pureportal.coventry.ac.uk/en/persons/maninder-sehmi/publications/,Assistant Lecturer in Automotive Engineering
1886,Harjit Sekhon,https://pureportal.coventry.ac.uk/en/persons/harjit-sekhon/publications/,Associate Professor Academic
1887,Patricia Sellick,https://pureportal.coventry.ac.uk/en/persons/patricia-sellick/publications/,False
1888,Rahul Sen,https://pureportal.coventry.ac.uk/en/persons/rahul-sen/publications/,Lecturer in Marketing
1889,Benoit Senaux,https://pureportal.coventry.ac.uk/en/persons/benoit-senaux/publications/,Curriculum Lead Associate Professor - Academic
1890,Ezechiel Sentama,https://pureportal.coventry.ac.uk/en/persons/ezechiel-sentama/publications/,Assistant Professor (Research)
1891,Mohamed Sereez,https://pureportal.coventry.ac.uk/en/persons/mohamed-sereez/publications/,Assistant Lecturer in Mechanical Engineering
1892,Dimitris Serenis,https://pureportal.coventry.ac.uk/en/persons/dimitris-serenis/publications/,Assistant Professor Academic
1893,Sarah Serjeant,https://pureportal.coventry.ac.uk/en/persons/sarah-serjeant/publications/,Assistant Lecturer in Dietetics
1894,Louise Sewell,https://pureportal.coventry.ac.uk/en/persons/louise-sewall/publications/,Assistant Professor Academic
1895,Ali Shafiq,https://pureportal.coventry.ac.uk/en/persons/ali-shafiq/publications/,Lecturer in Marketing and Advertising
1896,Hishma Mansukh Shah,https://pureportal.coventry.ac.uk/en/persons/hishma-mansukh-shah/publications/,False
1897,Huma Shah,https://pureportal.coventry.ac.uk/en/persons/huma-shah/publications/,Assistant Professor Research
1898,Nazaraf Shah,https://pureportal.coventry.ac.uk/en/persons/nazaraf-shah/publications/,Assistant Professor Academic
1899,Pooja Shah,https://pureportal.coventry.ac.uk/en/persons/pooja-shah/publications/,Assistant Lecturer in Clinical Skills
1900,Rakeya Shah,https://pureportal.coventry.ac.uk/en/persons/rakeya-shah/publications/,False
1901,Syed Aziz Shah,https://pureportal.coventry.ac.uk/en/persons/syed-aziz-shah/publications/,Associate Professor Research
1902,Sachita Shahi,https://pureportal.coventry.ac.uk/en/persons/sachita-shahi/publications/,False
1903,Ayesha Shahid,https://pureportal.coventry.ac.uk/en/persons/ayesha-shahid/publications/,Assistant Professor Academic
1904,Hira Shahid,https://pureportal.coventry.ac.uk/en/persons/hira-shahid/publications/,False
1905,Khurram Shaikh,https://pureportal.coventry.ac.uk/en/persons/khurram-shaikh/publications/,False
1906,Siraj Shaikh,https://pureportal.coventry.ac.uk/en/persons/siraj-shaikh/publications/,False
1907,Ramy Shaltout,https://pureportal.coventry.ac.uk/en/persons/ramy-shaltout/publications/,Assistant Professor (Academic)
1908,Shan Shan,https://pureportal.coventry.ac.uk/en/persons/shan-shan/publications/,Lecturer in Business Analytics and Decision Making
1909,Phaedra Shanbaum,https://pureportal.coventry.ac.uk/en/persons/phaedra-shanbaum/publications/,Assistant Professor of Digital Media
1910,Saad Hassan Shangama,https://pureportal.coventry.ac.uk/en/persons/saad-hassan-shangama/publications/,False
1911,Jackie Shanley,https://pureportal.coventry.ac.uk/en/persons/jackie-shanley/publications/,False
1912,Chris Shannahan,https://pureportal.coventry.ac.uk/en/persons/chris-shannahan/publications/,Associate Professor Research
1913,Jayesh Shanthi Bhavan,https://pureportal.coventry.ac.uk/en/persons/jayesh-shanthi-bhavan/publications/,Lecturer in Engineering Design
1914,Seyed Shariatipour,https://pureportal.coventry.ac.uk/en/persons/seyed-shariati-pour/publications/,Assistant Professor Academic
1915,Mohammad Zafir Sharif,https://pureportal.coventry.ac.uk/en/persons/mohammad-zafir-sharif/publications/,Project Supervisor
1916,Sara Sharifzadeh,https://pureportal.coventry.ac.uk/en/persons/sara-sharifzadeh/publications/,EEC Visiting Lecturer
1917,Akin Sharimakin,https://pureportal.coventry.ac.uk/en/persons/akin-sharimakin/publications/,Lecturer in Economics
1918,Rohit Sharma,https://pureportal.coventry.ac.uk/en/persons/rohit-sharma/publications/,False
1919,Neda Shateri,https://pureportal.coventry.ac.uk/en/persons/neda-shateri/publications/,Project Supervisor
1920,Paul Shawcross,https://pureportal.coventry.ac.uk/en/persons/paul-shawcross/publications/,Assistant Professor (Academic)
1921,Sharn Shelley,https://pureportal.coventry.ac.uk/en/persons/sharn-shelley/publications/,Postdoctoral Research Fellow
1922,Graham Shelton-Rayner,https://pureportal.coventry.ac.uk/en/persons/graham-shelton-rayner/publications/,Curriculum Lead (Associate Professor - Academic)
1923,Simon Shepherd,https://pureportal.coventry.ac.uk/en/persons/simon-shepherd/publications/,Director CALPS
1924,Emma Sheppard,https://pureportal.coventry.ac.uk/en/persons/emma-sheppard/publications/,Lecturer in Sociology
1925,Riann Sherratt,https://pureportal.coventry.ac.uk/en/persons/riann-sherratt-3/publications/,Assistant Professor (Academic)
1926,Abdussalam Shibani,https://pureportal.coventry.ac.uk/en/persons/abdussalam-shibani/publications/,Assistant Professor Academic
1927,Tara Shields,https://pureportal.coventry.ac.uk/en/persons/tara-shields/publications/,Assistant Lecturer in Adult Nursing
1928,Marwah Amer Kadhim Shnaiter,https://pureportal.coventry.ac.uk/en/persons/marwah-amer-kadhim-shnaiter/publications/,False
1929,Megan Mc Conville Shone,https://pureportal.coventry.ac.uk/en/persons/megan-mc-conville-shone/publications/,False
1930,Vadhiraj Shrinivas,https://pureportal.coventry.ac.uk/en/persons/vadhiraj-shrinivas/publications/,False
1931,James Shuttleworth,https://pureportal.coventry.ac.uk/en/persons/james-shuttleworth/publications/,Curriculum Lead (Associate Professor - Academic)
1932,Mahnaaz Siddiqui,https://pureportal.coventry.ac.uk/en/persons/mahnaaz-siddiqui/publications/,Lecturer in Leadership and Business Management
1933,Idris Sidique-Adair,https://pureportal.coventry.ac.uk/en/persons/idris-sidique-adair/publications/,Lecturer in Biosciences
1934,Randy Silvers,https://pureportal.coventry.ac.uk/en/persons/randy-silvers/publications/,Assistant Professor Academic
1935,Tia Simanovic,https://pureportal.coventry.ac.uk/en/persons/tia-simanovic/publications/,Academic Marking Assistant
1936,Lyndon Simkin,https://pureportal.coventry.ac.uk/en/persons/lyndon-simkin/publications/,Centre Director
1937,Alexander Simmonds,https://pureportal.coventry.ac.uk/en/persons/alexander-simmonds/publications/,False
1938,Mariana Simon,https://pureportal.coventry.ac.uk/en/persons/maria-simon/publications/,False
1939,Juliet Simpson,https://pureportal.coventry.ac.uk/en/persons/juliet-simpson/publications/,Professor of Art History and Visual Arts
1940,Alison Sims,https://pureportal.coventry.ac.uk/en/persons/alison-sims/publications/,Clinical Visiting Tutor
1941,David Sinclair,https://pureportal.coventry.ac.uk/en/persons/david-sinclair/publications/,False
1942,Safaa Sindi,https://pureportal.coventry.ac.uk/en/persons/safaa-sindi/publications/,Assistant Professor (Research)
1943,Chris Singer,https://pureportal.coventry.ac.uk/en/persons/chris-singer/publications/,FBL External Associate
1944,Akanksha Singh,https://pureportal.coventry.ac.uk/en/persons/akanksha-singh/publications/,False
1945,Bikramjeet Singh,https://pureportal.coventry.ac.uk/en/persons/bikramjeet-singh/publications/,False
1946,Jasber Singh,https://pureportal.coventry.ac.uk/en/persons/jasber-singh/publications/,Associate Professor Research
1947,Kamalpreet Singh,https://pureportal.coventry.ac.uk/en/persons/kamalpreet-singh-3/publications/,False
1948,Kamalpreet Singh,https://pureportal.coventry.ac.uk/en/persons/kamalpreet-singh/publications/,Lecturer in Marketing
1949,Lakhvir Singh,https://pureportal.coventry.ac.uk/en/persons/lakhvir-singh/publications/,Project Supervisor
1950,Catalina Mihaela Sirbu,https://pureportal.coventry.ac.uk/en/persons/catalina-mihaela-sirbu/publications/,False
1951,Gayan Siri,https://pureportal.coventry.ac.uk/en/persons/gayan-sirimanna/publications/,Lecturer in Renewable Energy
1952,Ola Skeik,https://pureportal.coventry.ac.uk/en/persons/ola-skeik/publications/,Assistant Lecturer in Mechanical Engineering
1953,Emi Slater,https://pureportal.coventry.ac.uk/en/persons/emi-slater/publications/,CELTA
1954,Josh Slater,https://pureportal.coventry.ac.uk/en/persons/josh-slater/publications/,False
1955,Bianca Slocombe,https://pureportal.coventry.ac.uk/en/persons/bianca-slocombe/publications/,Assistant Professor Research
1956,Barbara Smith,https://pureportal.coventry.ac.uk/en/persons/barbara-smith/publications/,Associate Professor Research
1957,Chris Smith,https://pureportal.coventry.ac.uk/en/persons/chris-smith/publications/,Lecturer in History
1958,Doro Smith,https://pureportal.coventry.ac.uk/en/persons/doro-smith/publications/,Academic Marking Assistant
1959,Marsha Smith,https://pureportal.coventry.ac.uk/en/persons/marsha-smith/publications/,Research Assistant
1960,Nathan Smith,https://pureportal.coventry.ac.uk/en/persons/nathan-smith/publications/,Associate Professor  (Research)
1961,Philip Smith,https://pureportal.coventry.ac.uk/en/persons/philip-smith-3/publications/,Assistant Lecturer in Sports Therapy
1962,Simon Smith,https://pureportal.coventry.ac.uk/en/persons/simon-smith/publications/,Assistant Professor Academic
1963,Suzanne Smith,https://pureportal.coventry.ac.uk/en/persons/suzanne-smith/publications/,False
1964,Pierre Smith Khanna,https://pureportal.coventry.ac.uk/en/persons/pierre-smith-khanna/publications/,False
1965,Chris Smyth,https://pureportal.coventry.ac.uk/en/persons/chris-smyth/publications/,Lecturer in Psychology
1966,Niall Smyth,https://pureportal.coventry.ac.uk/en/persons/niall-smyth/publications/,Research Fellow
1967,John Snowdon,https://pureportal.coventry.ac.uk/en/persons/john-snowdon/publications/,Lecturer in Adult Nursing
